file_path,genre,mfcc0,mfcc1,mfcc2,mfcc3,mfcc4,mfcc5,mfcc6,mfcc7,mfcc8,mfcc9,mfcc10,mfcc11,mfcc12,mfcc13,mfcc14,mfcc15,mfcc16,mfcc17,mfcc18,mfcc19,mfcc20,mfcc21,mfcc22,mfcc23,mfcc24,mfcc25,mfcc26,mfcc27,mfcc28,mfcc29
data\reggae\reggae.00048.wav,reggae,-123.733696,66.19565,8.181811,49.759678,8.53877,25.88335,-5.392044,12.895175,-2.5414345,6.7968063,-3.5781755,7.636994,-2.0558965,4.918354,3.664884,4.112981,-2.0491462,6.7759333,-2.8278131,-2.379036,-5.8845224,-3.1493995,-2.2981067,2.4843671,0.16100341,1.3880745,-1.352337,1.1981412,-2.1113443,-3.3323011
data\reggae\reggae.00049.wav,reggae,-121.49299,89.57814,23.786144,32.76793,8.857056,-2.6159663,6.6278014,1.7668996,-2.9514718,-3.0993512,-0.6974906,-5.429426,-6.5477986,-4.704497,-3.2821004,-6.4664598,-6.659792,-4.4151874,-3.1623807,-3.9799309,-4.246031,-4.741436,-5.094459,-5.3359957,-5.866775,-2.121822,1.0233232,0.979396,-3.179116,-7.485828
data\reggae\reggae.00050.wav,reggae,-104.88102,66.38382,-2.3053358,24.606274,8.4148655,6.770361,1.6772854,5.1811647,1.0552062,2.1988103,2.9562771,4.5823026,4.208452,3.097735,-1.4157376,0.22688992,1.0962346,-2.3245964,-2.8943222,-2.1844988,-1.7186787,-1.0422399,-0.46095696,1.1013689,0.6924211,-0.7460918,-1.5722202,0.023222838,3.089885,1.472313
data\reggae\reggae.00051.wav,reggae,-154.96252,-1.5391538,22.38873,30.425213,2.1195714,28.596123,16.995514,13.418903,8.493891,6.4839716,9.772991,10.905425,2.1743824,1.638151,6.3485465,6.9075937,-7.8031516,4.694933,3.4125054,0.66997004,2.370343,-0.64134115,-2.9547586,1.3135418,-0.69308877,-0.5587216,1.5601007,-3.2927952,1.3817148,0.7459184
data\reggae\reggae.00052.wav,reggae,-85.30075,60.9427,34.79015,19.804203,16.715721,7.9753337,9.312554,11.364072,1.3941993,-0.087947786,6.407763,3.6292884,5.6768217,7.2175837,-0.8390437,3.2431822,-2.689191,0.36227474,4.752417,0.33321753,-4.9247985,0.08280831,-0.07927014,2.6365142,0.898349,2.1814826,-0.2095169,-3.7341213,-3.597168,-0.95937854
data\reggae\reggae.00053.wav,reggae,-251.39256,105.855774,2.2200246,32.484394,16.563274,8.290815,10.365557,5.5049367,0.86996204,8.355298,-0.63177377,9.898768,-1.8497396,4.4185476,1.8289825,4.246808,-0.20060064,2.2507565,0.93455493,1.2882609,0.28297845,1.9855905,-0.8041858,-1.463431,-4.314958,-5.139324,-2.662131,-3.768108,0.40087947,0.92998946
data\reggae\reggae.00054.wav,reggae,-182.1939,83.517006,4.8448935,12.6912,30.071642,17.201649,6.1039777,7.693451,7.147,8.883384,-2.1501875,5.713592,1.4522558,-4.9398346,2.9155705,2.189585,-3.2314157,0.75919974,-1.6967705,-0.6337946,1.3631731,2.188356,4.043956,-2.087353,-0.67503804,0.32303736,2.258395,0.15627632,-3.6025372,-1.3399751
data\reggae\reggae.00055.wav,reggae,-130.3925,84.28538,29.355722,23.844406,8.28788,13.861768,2.2291074,2.9254556,2.5764942,0.098322146,2.3406696,2.7464368,3.756128,3.7823875,2.1226056,3.1364772,0.16150407,2.3938253,-4.115126,-1.766931,0.9349517,-2.1845818,-3.1681786,-0.5338166,-1.7728442,2.2912583,2.3515866,-2.4488778,1.5462621,-1.2531143
data\reggae\reggae.00056.wav,reggae,-162.50883,98.486626,-1.6052877,20.811714,12.058052,11.743512,6.0935826,4.958358,1.7059443,3.0551608,-0.85991335,4.1205864,3.42566,-1.3976501,2.2798967,-3.710869,-6.500756,2.585176,1.4101468,2.229942,2.9584439,-4.1115365,-0.7231647,3.2734225,-1.1299901,-0.71977097,1.4885027,-1.2205641,-0.51104116,-0.6744629
data\reggae\reggae.00057.wav,reggae,-177.29272,98.28518,14.708466,21.133085,14.941088,10.18818,4.97314,0.8437904,4.83046,6.869421,3.5429003,-0.35623598,0.57787687,1.3758777,2.0128925,-0.30699244,-1.3682138,2.8996344,-0.97946554,-0.5216541,-2.7006629,-3.125688,-0.8131644,1.4789162,0.97940236,-4.6570253,-0.6486066,-2.2334983,-4.6356444,3.0538955
data\reggae\reggae.00058.wav,reggae,-169.34058,83.9091,11.2032795,12.134803,21.077204,9.533383,0.93636584,2.1945176,0.8756654,1.6430135,-0.4176584,0.74323595,-4.7871585,-1.7297721,-2.093574,-1.4278102,-4.669387,-0.21244703,1.9530637,-1.2630274,3.4144313,-1.757353,-2.205433,1.8302877,1.2428596,-0.91181904,1.1569742,-5.1410666,-0.74450284,2.4336896
data\reggae\reggae.00059.wav,reggae,-93.51581,80.181656,-0.3042792,15.263566,4.3483276,9.056693,1.6918386,2.5480187,-4.297323,1.0002482,-1.696375,-2.9968734,2.2530196,-2.094012,0.32576278,-4.3774824,-4.0438805,-3.1599917,-5.4167256,-2.1435902,1.2082943,1.4810644,0.7696833,-1.9618427,-0.17215405,0.63667107,-2.0589905,-2.4076862,-1.7898586,4.032601
data\reggae\reggae.00060.wav,reggae,-301.43967,77.22314,-13.575449,39.304367,1.6029992,16.892714,-7.2503476,-3.6011548,1.1691408,-3.2648888,-8.437727,-3.6016147,-2.6015775,-7.2349606,-2.4424508,0.76654166,-8.960346,-2.651947,-5.49749,-8.402103,-5.9502196,-6.18184,-6.75382,-1.6801771,-8.335568,-3.646281,3.880548,3.2964365,0.8686735,-2.930768
data\reggae\reggae.00061.wav,reggae,-74.0531,58.0152,9.140951,29.258945,12.535322,-0.18953325,0.16529681,1.3719068,-5.0915,1.3520699,2.8511603,-1.560881,0.8852588,1.0400748,-4.3360424,-3.7478487,-3.6638267,-1.0602559,-4.1141434,-4.137697,-1.4285513,-1.5593622,-2.425113,0.11464918,-1.018742,0.80183387,-1.8206015,-3.267407,-8.691323,-9.224717
data\reggae\reggae.00062.wav,reggae,-265.695,80.61592,9.722023,36.657085,27.836796,12.086828,15.014478,15.116937,6.558819,6.284592,7.486023,5.6445103,4.349679,3.08505,2.4041407,2.1855628,2.4785864,1.2730665,-0.21760568,0.8088296,0.3860552,-0.9257217,-1.852644,-0.922155,0.67645055,0.1894817,0.37366757,-0.9367119,0.57006866,0.30623108
data\reggae\reggae.00063.wav,reggae,-168.56569,109.54735,-20.666073,38.956314,7.960121,0.33540142,6.036591,4.0865717,-1.3609743,0.11973303,0.2429877,0.35119832,5.3024573,3.684615,2.8488915,4.4759326,0.80968964,3.0071368,1.5235856,2.4545724,1.0871228,1.1607472,0.73698986,-1.2680942,2.499175,5.520826,1.7575997,-3.485059,-6.4177413,-1.7858422
data\reggae\reggae.00064.wav,reggae,-70.11165,54.362183,15.596424,19.821365,27.00525,13.251235,0.7004848,10.07565,6.6888304,-0.30473042,2.978181,6.0232983,1.0923578,3.1697547,0.24927004,3.0365624,-5.600442,-1.3141887,-1.9566276,-8.710367,-2.796156,-0.28356722,-4.4732513,0.06950121,-2.8829465,2.9140937,0.33462265,5.700599,-3.1381443,-0.38178053
data\reggae\reggae.00065.wav,reggae,-66.18777,97.88822,-18.8181,26.937904,14.0201845,6.0293303,9.445992,10.570344,-0.136587,8.126069,10.5418215,8.009013,3.8083315,4.0128603,2.7131298,0.4244293,-4.2018785,0.10073725,0.1490149,-3.1472929,-2.0693283,-3.2314885,-6.4870853,-3.2882202,-3.1415412,1.0508366,4.3827925,2.2203498,1.2301368,1.6561767
data\reggae\reggae.00066.wav,reggae,-147.0893,120.0933,-21.591429,39.64055,6.94915,15.087431,-1.0081933,15.945317,2.5432343,4.5108314,0.02295203,4.332127,4.638779,4.006375,3.0547178,0.54259837,-6.1399174,-1.653744,-0.73003,0.19702499,-0.9051914,3.1110919,0.16572298,-3.9139688,-4.1468315,-5.1615777,-1.6705765,-0.3100107,-1.5007421,-1.2782542
data\reggae\reggae.00067.wav,reggae,-132.95238,117.09168,-2.7986,22.529333,25.91985,0.29016033,13.511026,3.3958857,4.522271,0.54295677,-0.07208132,5.0957727,-0.15914738,1.27157,3.0685508,1.3972648,-0.548808,0.1397994,-1.0481825,-0.0400116,-1.0914838,-0.20793611,-0.794836,-4.2492404,-2.9328392,-2.131033,-5.1727376,-2.4542243,-2.2562835,1.1900529
data\reggae\reggae.00068.wav,reggae,-194.80711,83.02939,-0.7573576,32.3753,2.8250601,23.16773,2.9668243,14.221725,8.545363,10.447763,7.0688815,8.804686,1.4087901,5.4087796,2.7515855,5.2473264,1.642781,0.5076165,1.1411836,-1.5598168,-3.790588,-1.5097612,0.09043804,2.3825772,1.6186752,0.57438284,-2.8281004,1.9386864,0.81596816,-0.63504744
data\reggae\reggae.00069.wav,reggae,-142.78154,83.62423,21.906212,33.849457,4.624049,4.1626973,1.9368715,21.812685,-5.9423456,0.50014144,17.423235,-11.433122,10.545723,2.2018428,1.4132795,1.7545952,-1.397631,2.0162969,-1.8893013,0.63754696,3.7690217,-0.95268595,0.8236257,-2.0849595,-2.4838667,-4.4714384,-1.4217061,-3.7317219,-0.36965653,5.259282
data\reggae\reggae.00070.wav,reggae,-136.78912,75.59191,-5.33347,23.440128,0.7612741,12.292592,4.4802775,5.1578503,-0.07490856,9.033966,4.902392,2.3301923,5.4751735,0.6624333,1.474683,3.8372912,-1.5902513,-1.7209573,-4.4434395,-9.697896,-7.1538033,-5.656932,-3.7917202,1.4507089,2.1381986,-1.7427245,-7.2710285,-4.5483294,-4.7868776,-2.1942863
data\reggae\reggae.00071.wav,reggae,-141.76732,44.179897,21.717089,43.29201,21.74255,11.178962,3.543304,15.015563,-1.7441003,6.4359937,6.9099855,0.70325834,3.9693093,1.4794365,4.678296,0.90257126,2.2230742,3.3757136,-2.6652098,0.5095784,-1.9752223,-5.577604,-5.641961,-2.0268266,-1.680954,-0.9497051,-1.5845627,-0.9413296,-4.160275,-2.1265926
data\reggae\reggae.00072.wav,reggae,-94.140526,68.22994,3.97548,7.6313868,12.791034,-3.185735,-3.9074442,3.8176005,-6.1216516,-0.35184234,0.3375633,-4.6744213,-3.0098026,-2.9692576,-3.1980948,-4.9229474,-5.001903,1.3904978,-2.0881765,-2.0886397,-1.4993566,-1.7674623,-2.2751725,-2.5009642,-0.64783907,-2.2468393,-2.5783005,-2.2028968,-2.9435942,1.3169117
data\reggae\reggae.00073.wav,reggae,-105.88102,87.996155,19.372705,30.624931,10.024096,18.020147,3.6549273,8.923997,5.8252344,8.8736725,5.6649575,10.555123,5.901164,6.1043887,7.049708,5.0997863,4.457999,2.1786814,1.3961858,-1.2673674,1.3482891,-0.47601143,0.94177586,0.39621198,-2.0313177,-1.816598,-1.9787568,0.44692993,3.20537,6.371346
data\reggae\reggae.00074.wav,reggae,-105.86871,88.181656,19.302423,30.579697,9.9836855,17.954727,3.6897562,8.922591,5.854974,8.851583,5.623592,10.514843,5.916853,6.103881,7.0478773,5.0836625,4.441309,2.1635664,1.4177475,-1.23278,1.3962519,-0.4600226,0.90531087,0.38813397,-2.0256405,-1.8213713,-1.9485254,0.46547896,3.2077456,6.386446
data\reggae\reggae.00075.wav,reggae,-63.8221,88.25405,-27.603098,18.600967,-3.5774837,5.1981163,0.9838291,8.05298,-4.396183,2.2758758,4.1544557,-2.2084978,10.266527,1.8743328,6.291246,4.695101,-7.7507067,4.5987053,-1.5900236,0.6310115,-6.4675703,-1.9889159,-1.2037979,-2.8710465,2.6700318,0.34178743,0.6578008,-0.29518974,1.1207937,1.4415144
data\reggae\reggae.00076.wav,reggae,-105.70985,76.10178,19.510614,36.709297,3.7498503,11.684268,0.075893484,7.092368,7.6598434,10.457497,0.99036324,-2.1993623,-1.5104167,2.6376312,2.1172302,1.4288856,3.8492973,5.6981025,-0.13352454,-1.5506123,2.6454117,4.545986,3.9434328,2.5799031,-2.7044206,-2.4458416,1.7917761,4.0392537,5.1885157,6.5477977
data\reggae\reggae.00077.wav,reggae,-151.77394,105.12452,-6.166163,47.9461,11.344109,15.087999,11.635067,6.6077847,6.8175387,2.3976097,-1.0347644,-0.2205722,-0.64231867,-4.031569,-1.7196908,-0.66756886,-6.97883,-2.4290376,-1.1788956,-3.809996,-0.7314548,-2.145506,-4.063612,-1.3520674,-2.733997,-0.4203707,1.7998345,1.4250417,1.1138693,0.44815764
data\reggae\reggae.00078.wav,reggae,-175.48697,78.02302,-2.5604966,52.86769,15.8424015,24.755295,5.29587,8.655302,6.6522336,9.806406,-3.3547556,4.118611,2.3579514,-3.3535118,0.7974127,-0.26391485,-6.3318634,-6.457859,-1.2566739,-6.4551945,-0.7945976,2.5687501,-3.0205421,0.0814608,2.7238078,-0.59703946,-1.333529,0.04364363,1.1435707,0.79773384
data\reggae\reggae.00079.wav,reggae,-155.67242,57.027367,-35.247707,33.286343,-14.187575,25.281809,2.5339673,4.2479243,8.487785,4.567988,2.8205197,2.5739942,2.8225186,3.6183274,-2.8702095,-7.497378,0.19377783,-1.4596338,-2.1718602,-0.059627283,-5.925895,0.2081996,-3.6332304,-3.429878,-0.7632156,-1.2412893,-5.7650466,-1.3378536,-7.0929365,-4.7882524
data\reggae\reggae.00080.wav,reggae,-103.10473,67.23044,2.239865,28.497494,4.176846,11.877421,14.268192,14.302058,3.2598321,15.845577,8.033733,4.4579153,8.679057,8.057954,7.979672,5.031801,3.738449,-0.32675496,-0.938553,-1.0842904,1.7172806,0.6292754,-1.5906967,1.7301853,-0.5177772,-1.2603794,2.496135,3.2731118,4.1680837,2.2857163
data\reggae\reggae.00081.wav,reggae,-115.72032,67.04471,1.920735,29.123379,4.0074277,12.044658,13.988451,14.918452,2.299447,17.055819,7.56818,4.992762,8.547549,8.288142,7.8985267,5.850145,3.1114364,0.05498644,-1.545289,-1.2790091,1.0798234,0.52006316,-1.774657,1.8110743,-0.25751942,-1.3132477,2.636382,3.4990582,4.511768,2.7265296
data\reggae\reggae.00082.wav,reggae,-115.72032,67.04471,1.920735,29.123379,4.0074277,12.044658,13.988451,14.918452,2.299447,17.055819,7.56818,4.992762,8.547549,8.288142,7.8985267,5.850145,3.1114364,0.05498644,-1.545289,-1.2790091,1.0798234,0.52006316,-1.774657,1.8110743,-0.25751942,-1.3132477,2.636382,3.4990582,4.511768,2.7265296
data\reggae\reggae.00083.wav,reggae,-285.9736,138.68747,19.947643,35.24512,-7.9940906,7.078869,5.40513,-3.2063923,-1.1585747,3.2082622,1.4964437,-4.0358186,-6.3341928,-0.928938,-4.363625,2.8833332,1.2566572,1.9725599,0.7886767,-4.2886114,-2.4721656,-3.2097871,-1.2447706,4.0590887,0.8042843,-2.2834065,0.21873352,0.75192505,-1.5202336,-5.2059503
data\reggae\reggae.00084.wav,reggae,-150.91211,111.76167,2.915668,42.73335,-3.5954196,15.153263,3.4516783,0.18917769,-4.718382,3.858657,-0.88960326,-5.3516603,0.68947554,-1.2251097,-5.0513124,-5.0716324,-8.564148,-7.982334,-5.302202,-1.4553043,-0.41659924,-2.0647802,0.54999644,1.5157678,3.1196404,1.0393128,0.8364065,4.3619046,-4.8506556,-8.13621
data\reggae\reggae.00085.wav,reggae,-175.16914,116.62998,-55.129204,59.90558,1.9614096,1.0681366,14.602345,-3.231406,2.7899191,5.709691,-1.8400207,7.8743434,0.40650472,0.044501197,-1.159,-4.5109925,-2.9495673,-3.683358,-2.5156965,-7.0522876,-4.741421,-5.1538963,-5.8649464,-1.4136527,-1.8292489,-2.1356342,-3.0748794,-2.0162485,-2.722273,-6.9249287
data\reggae\reggae.00086.wav,reggae,42.112865,37.42417,-7.9223094,4.4919896,8.947957,3.5308406,3.0852084,1.6274316,6.2675347,1.8218068,-0.5613663,-0.3943432,1.6282496,2.90749,0.38150212,-2.3099115,-4.141039,-2.1888423,-3.3363507,-1.861262,-0.89570016,1.1099714,-0.87138855,-3.256557,-1.4022524,-2.335486,0.03596473,0.13261274,1.7549868,3.0728223
data\reggae\reggae.00087.wav,reggae,-110.20218,48.547993,29.644615,18.442467,-0.4723488,4.6547112,-2.267071,-6.588416,-2.1527016,-0.15998103,-0.6845915,0.54417455,1.9038584,-1.0631888,1.7236896,0.8197152,-1.6870393,2.6605754,3.1008935,3.7421093,5.0151176,3.298784,3.5349562,7.0680833,3.7051532,0.77602404,4.407377,8.034228,6.3464,3.052304
data\reggae\reggae.00088.wav,reggae,-75.2325,44.853004,10.078607,1.1481962,1.1562961,-3.1406856,0.1397599,0.07932737,-3.4337423,0.11067809,-1.9280567,-2.314652,-0.07721777,-3.4861436,-0.37647754,-2.729149,2.5087376,-0.99313956,3.6319659,-2.5960572,0.19535819,-0.54142654,-4.5200844,-1.7950711,-4.8175387,-1.665287,-1.228663,-5.75414,-5.4755926,-5.5115466
data\reggae\reggae.00089.wav,reggae,-194.45694,157.13971,-14.128242,44.053368,3.4784238,17.465809,2.9772441,5.833764,3.0153089,1.075528,2.5912235,0.79981035,0.649177,-2.4909732,0.8378124,1.3831848,-4.2748632,-0.533515,-1.9673729,-1.341783,-1.2658116,-1.7558675,0.820783,-0.0885148,2.8462133,0.8131364,-0.8290405,-0.764756,-2.229982,-3.5866344
data\reggae\reggae.00090.wav,reggae,-127.36403,65.991806,4.458125,30.058987,16.647373,16.524984,-6.399657,15.28876,4.6200223,5.1040297,5.5857096,-0.76974225,6.062219,3.7929256,-2.1860957,2.0060635,-5.5619044,7.7648034,-1.5139074,5.000389,0.5771811,0.31111854,1.484127,-0.8989874,6.5056205,-0.8584719,1.3982172,0.36175933,-0.5021759,-2.7588165
data\reggae\reggae.00091.wav,reggae,-159.94081,92.81088,-28.709526,31.46426,-6.6107225,12.638019,0.8522681,10.961095,-2.074935,3.66625,3.579506,0.3230552,8.548466,2.839417,6.749161,4.869925,-7.0079427,3.97035,-0.75895715,-0.32640776,-5.581556,-2.0037682,-1.0345713,-2.570104,2.9317122,0.5978504,0.5596245,0.6009912,0.8449949,1.900171
data\reggae\reggae.00092.wav,reggae,-138.14389,101.46947,-35.31705,36.162956,-9.493778,14.762183,-0.23332852,11.528228,-2.106009,3.4052167,4.2047963,0.13827944,9.009115,2.7621336,6.2368755,5.7381325,-7.9380713,5.2025204,-1.4864929,0.45219177,-5.864613,-2.12637,-0.3548644,-3.4835265,3.979613,-0.007763653,1.1819435,0.33661646,1.0638683,1.9227847
data\reggae\reggae.00093.wav,reggae,-147.45053,113.27776,-6.2796283,9.0886135,24.541443,-9.80251,13.136196,-1.99092,-2.7045507,12.230323,-4.1125245,-1.0004733,1.969945,1.4699806,0.0039844336,-3.0055423,-3.5841718,-3.887594,-0.5127023,-3.0621505,-6.5542097,-1.1247948,-2.380812,-3.3601089,-2.0046852,0.2660982,0.8402085,-3.210112,2.8585465,-4.863196
data\reggae\reggae.00094.wav,reggae,-97.762924,108.83715,-24.923462,21.31974,12.549697,7.7659984,-3.3035848,3.5284224,0.6894372,4.1955223,-9.684725,4.2615576,2.456917,-6.625021,-3.161061,-1.1035149,-4.836193,-0.11613144,-7.434683,-7.7060375,-8.004756,-1.0586419,-7.733609,-2.5470896,-9.788665,-5.896783,-4.9472446,-1.6354722,-2.9977698,-4.5364356
data\reggae\reggae.00095.wav,reggae,-69.031685,79.13812,13.089321,29.371021,0.2655617,4.15653,-0.4426138,0.18855521,2.8111448,0.5979991,-2.7980497,-0.51655084,-3.1858015,-7.214459,-4.4119577,-6.804215,-9.37836,-2.347947,-5.9510307,-7.3565593,-3.7573152,-1.5714976,1.1607703,-6.3500295,-3.9931006,1.2006449,-2.9810386,-2.9427602,-3.785226,-3.6160703
data\reggae\reggae.00096.wav,reggae,-167.0121,116.64277,-44.190365,70.50381,2.3206954,16.017593,12.503347,4.1003556,5.3281403,4.525841,7.307662,7.587458,2.906153,1.4778135,1.1352507,-3.127623,-1.9610994,-1.0093393,-4.6560035,-4.9569874,-4.252604,-6.13269,-3.7279117,-1.798562,-2.699785,-1.4451264,-2.3036895,-0.6832787,-3.3607476,-5.8958087
data\reggae\reggae.00097.wav,reggae,-142.7909,103.117455,-15.232358,38.268044,-12.985988,2.7495263,-1.675033,-3.4322703,-4.448259,-9.285493,-10.124065,-2.116807,-4.4709153,-7.905639,-3.747282,0.5096163,-5.032232,0.30626726,1.5896962,1.2246901,1.039436,1.0516956,-1.4941363,-2.3534522,-2.4968197,-0.20292854,2.8452938,2.2841036,-0.56126505,-3.0892885
data\reggae\reggae.00098.wav,reggae,-134.68275,93.56442,8.52157,34.86943,3.2855153,15.515956,4.9638395,8.545496,-1.2880833,2.734835,5.0694065,11.86001,4.4103737,2.0628667,1.3174813,0.2947642,-2.326158,0.3839458,0.9154463,-0.44093442,1.2191865,-1.1732737,-2.6917148,-1.7125456,1.7012652,2.15216,-1.8721266,1.0444713,1.3528204,-2.521272
data\reggae\reggae.00099.wav,reggae,-67.13854,80.72981,-43.87338,57.724434,-12.790913,33.593773,-7.733453,14.1250515,-1.2325958,7.4195833,-2.0364301,6.1105623,-6.631474,-1.0051322,-4.763684,1.052848,3.491624,4.5339885,-1.2926301,-3.1491413,-4.5408545,-0.45404917,-3.1383204,-6.1595807,-10.70483,-6.084899,-0.30976477,-3.2839046,-8.722206,-6.9890485
data\rock\rock.00000.wav,rock,-116.63067,109.278175,-23.151485,40.68846,-11.896858,23.155596,-15.398657,15.127643,-13.522637,12.695952,-10.886425,8.505531,-11.578761,2.1894636,-6.196372,2.0095913,-7.949274,2.0847383,-2.386689,-1.5323056,-2.6165838,-0.42104724,-3.029681,-0.82212627,0.104846545,-2.724875,-1.1765339,-6.56377,0.8122535,-5.9807673
data\rock\rock.00001.wav,rock,-111.17635,134.16852,-24.66732,41.557487,-3.073013,28.49442,-10.584973,14.932527,-14.398836,8.850728,-4.5540066,9.94825,-4.6702332,3.6337464,-5.548107,3.369797,-4.9497495,-1.4712833,0.09478977,-5.328055,-3.8521032,-5.0694265,-2.5454106,-1.0238432,-1.2112037,-3.3951876,-2.359974,-5.9540424,1.4342567,-5.217917
data\rock\rock.00002.wav,rock,-120.49428,117.59749,-27.599688,42.82584,-6.756322,21.662518,-12.098573,17.943407,-10.448061,12.274321,-6.567336,13.528419,-2.413079,6.703759,-3.1467266,5.470716,-2.2395399,1.0572804,-1.6519227,-0.042325426,-2.0969398,0.06450026,0.3267681,2.2492826,2.1369815,-0.4989583,0.4148474,-0.24623531,1.7727644,-2.4005535
data\rock\rock.00003.wav,rock,-156.60326,130.69366,-1.4667766,36.238716,0.37273514,31.98139,-0.6227638,20.141378,-11.335083,13.838637,-3.776273,11.534398,-3.2221894,5.0622387,-1.7910414,3.5396824,-2.4512622,-0.7277508,-1.4179354,0.6315324,-4.115905,-3.4732406,-1.5140191,-0.12134956,2.439953,-3.0509202,-1.5447029,-3.3806658,-0.52237564,-4.1907477
data\rock\rock.00004.wav,rock,-127.97257,134.44722,1.025668,54.43773,-0.46697676,35.828342,-10.860185,16.379753,-10.032896,6.6001406,-6.6998053,11.046619,-8.382891,2.1126204,-6.3423553,0.99546075,-5.329534,-0.8412493,-4.6685543,-4.7869077,-3.6466458,-6.1684737,-5.650953,-3.8508716,-3.21548,-6.0842113,-2.902017,-4.605948,-1.5451512,-4.778164
data\rock\rock.00005.wav,rock,-62.381718,153.7731,-55.11629,28.017727,-6.8514705,17.47647,-22.606953,18.144703,-12.586429,4.494896,-8.387155,7.2041183,-2.5257893,4.835434,-6.2755365,-0.7264993,-2.2768297,-5.245155,-5.220955,-6.282929,-2.3113372,-7.9738884,-5.282476,-2.0913925,-4.109405,-2.7057595,-2.0352807,-2.1140924,-2.199698,-5.192215
data\rock\rock.00006.wav,rock,-98.379135,136.61774,-46.718246,46.476067,-17.166426,10.52016,-14.581245,16.550787,-12.337285,3.6909735,-12.654891,2.9554558,-12.512315,0.097405635,-0.7801605,-5.695947,-8.634934,-1.901795,-2.1870081,-3.3913445,-3.0366132,-4.2498026,-2.678888,-0.6234644,-1.9498043,-2.4211936,-0.99978167,-6.3218966,-1.9970286,-6.3567266
data\rock\rock.00007.wav,rock,-140.44441,149.30034,-10.059853,38.74818,1.5280161,20.129011,-11.331474,16.29449,-13.257334,10.190117,-9.253554,4.7002983,-8.369613,2.2758238,-6.5116615,-1.624957,-6.491124,-4.722906,-2.5751228,-1.7881634,-2.190856,-3.3052144,-4.7999277,-1.9567138,-0.03583679,-4.1509857,0.19124241,-2.97686,0.49062392,-6.575641
data\rock\rock.00008.wav,rock,-14.937181,138.4251,-41.898533,22.075092,-18.672731,31.99365,-20.37348,15.692359,-17.35271,14.868898,-8.898109,12.249725,-5.8230095,9.966224,-3.1668837,1.974074,-6.924239,3.1174815,-2.9878943,-6.678657,-5.641034,-5.2414007,-5.6194654,-4.5181365,-1.8865334,-2.8600976,-2.0370054,-1.3702124,-3.406981,-6.6955686
data\rock\rock.00009.wav,rock,-178.59238,153.98979,-4.9495,21.926918,-2.0618474,23.677855,-1.2919359,11.558475,-6.0403795,4.955241,-2.9516737,5.40618,-4.1217036,2.9820895,-5.323764,-8.825106,-11.073638,-3.2127788,3.8551214,3.5541477,0.28897732,-7.7062807,-10.783171,-6.1352916,-2.0398908,-5.515983,-1.637219,-4.345225,-2.5569808,-3.3761775
data\rock\rock.00010.wav,rock,-108.98643,114.95591,-5.198552,46.20658,-9.133127,20.515318,-17.025162,24.214722,-8.057453,13.438205,-18.381256,8.588361,-11.40596,1.8842732,-10.553585,-0.25984254,-11.800165,-6.5043535,-4.3081517,-2.740076,-6.154536,-1.3650852,-2.6361182,-3.9468224,-1.339072,0.5845216,-2.2450433,-1.1158568,-1.2378463,-4.292727
data\rock\rock.00011.wav,rock,-169.74,119.115036,7.1710987,53.430897,4.141932,23.13069,-5.7138543,24.995338,-9.326624,13.470993,-14.286962,5.954391,-13.598769,0.7701721,-10.468751,0.08046678,-4.372727,1.1727644,0.4874291,-5.829122,-10.719897,-5.2341523,-1.2192413,-1.333012,0.6443083,-2.633332,-1.7788275,-3.7761571,-1.4959924,-1.2450792
data\rock\rock.00012.wav,rock,-204.65546,107.00343,-10.197386,45.559887,3.03639,24.009134,-7.5013742,20.058527,-5.1709266,8.742727,-10.101094,4.3654666,-6.9596434,4.693014,-8.222786,-0.82612115,-9.628689,-7.393809,-9.437464,-3.1371026,-2.4117281,-1.5287496,-3.4679828,-2.617842,0.19920155,-0.3467162,0.9809041,0.37126872,2.0580816,-0.60303974
data\rock\rock.00013.wav,rock,-211.2083,95.768036,40.58083,68.30281,5.3151,30.973612,-5.270473,22.828838,-1.6150609,17.489037,-11.487266,8.734695,-10.456018,5.72383,-7.8924255,3.727533,-6.62752,-1.2788162,2.7943084,6.274991,1.1446896,6.5094647,5.399965,0.67617095,0.8339056,1.3988738,-1.4111211,-1.4218932,4.345146,2.114183
data\rock\rock.00014.wav,rock,-256.5845,103.170715,-8.463653,48.59315,-4.1831117,17.341555,-6.6681957,17.038635,-4.5991197,5.321588,-10.013156,8.242727,-6.1991887,3.4362082,-3.646894,1.6950732,-5.41009,-3.2497907,-3.8716667,-1.030732,-4.33695,-1.8102442,-1.1409347,-4.5554833,-3.20491,-2.8117878,-0.7565175,-3.203278,0.95887345,-1.8771847
data\rock\rock.00015.wav,rock,-174.94176,90.89378,-18.696543,41.621613,-8.882181,9.0975895,-12.460493,13.123887,-9.697834,4.3378367,-13.489968,6.743155,-10.383936,7.1506324,-5.797456,0.7992599,-8.139413,-5.7164297,-3.3642786,-0.42180866,2.4232788,0.39711994,3.248616,0.70930684,4.5887794,2.2532952,1.4699055,-1.2175215,5.481093,-1.6543331
